transaction_id,amount,distance_from_home,merchant_category,transaction_hour,weekend_transaction,high_risk_merchant,card_present,device,country,currency,is_fraud
TX_9b4083c2,1326.93,0,Education,11,False,False,False,Chrome,Brazil,BRL,False
TX_ffa9ef40,80774.72,0,Entertainment,9,False,True,False,Chrome,Nigeria,NGN,False
TX_9df36e67,430.71,0,Gas,13,False,False,False,Edge,USA,USD,False
TX_eb8f993d,401.35,0,Grocery,12,False,False,False,Edge,France,EUR,False
TX_c2e6399a,55.54,0,Restaurant,14,False,False,False,Firefox,UK,GBP,False
TX_a1f31c2e,113281.73,1,Travel,7,False,True,True,Chip Reader,Mexico,MXN,True
TX_91ce06d4,3322.15,1,Healthcare,18,True,False,True,Magnetic Stripe,Singapore,SGD,True
TX_29ca747a,7730.16,1,Restaurant,15,False,False,False,Edge,Japan,JPY,False
TX_efb52ac6,4935.99,1,Travel,2,True,True,True,Magnetic Stripe,UK,GBP,True
TX_73a9b9c6,39989.43,1,Education,2,False,False,True,Chip Reader,Mexico,MXN,True
TX_77804a88,1011.72,0,Restaurant,10,False,False,False,Android App,Singapore,SGD,False
TX_6d99a1fd,411.12,0,Entertainment,17,False,True,False,Edge,France,EUR,False
TX_d652901a,2593.51,1,Restaurant,10,False,False,False,Chrome,Brazil,BRL,False
TX_332a740e,263.58,0,Restaurant,18,False,False,False,Firefox,Australia,AUD,False
TX_b535a9ea,1190119.35,1,Retail,9,False,False,True,Magnetic Stripe,Nigeria,NGN,True
TX_1420b42d,1745.29,0,Grocery,9,False,False,False,Chrome,Brazil,BRL,False
TX_1d3d553d,693.92,0,Entertainment,23,True,True,False,Firefox,Germany,EUR,False
TX_4ea8c253,596.01,0,Retail,10,False,False,False,iOS App,Singapore,SGD,False
TX_22f9d8f0,8507.81,1,Retail,21,False,False,False,Edge,Brazil,BRL,True
TX_03cbd89b,273.47,0,Entertainment,0,True,True,False,Android App,UK,GBP,False
TX_edeaf3c2,14287.53,1,Gas,10,True,False,False,iOS App,Mexico,MXN,True
TX_25006bdc,213.56,0,Entertainment,12,False,True,False,Android App,France,EUR,False
TX_b2d63b01,89.02,1,Grocery,11,True,False,False,iOS App,Mexico,MXN,True
TX_978d5edf,3275.94,0,Healthcare,17,True,False,False,Android App,Mexico,MXN,False
TX_65952d30,464785.49,1,Entertainment,23,False,True,False,Android App,Nigeria,NGN,False
TX_a61a0a72,105.99,0,Grocery,12,False,False,False,Chrome,USA,USD,False
TX_c3317ae2,615.13,0,Grocery,12,False,False,False,Firefox,Brazil,BRL,False
TX_6618674b,184.61,0,Healthcare,16,False,False,False,Edge,USA,USD,False
TX_e615a8a5,264.21,0,Gas,12,False,False,False,Android App,Germany,EUR,False
TX_cf2d09e0,969203.58,1,Gas,2,False,False,True,NFC Payment,Nigeria,NGN,True
TX_fb171833,3768.41,0,Healthcare,0,True,False,False,Chrome,Mexico,MXN,False
TX_975b13f0,412.29,0,Entertainment,8,False,True,False,Android App,France,EUR,False
TX_0d29f150,396.15,0,Grocery,19,False,False,False,Safari,USA,USD,False
TX_7fd35a80,37550.36,1,Grocery,4,False,False,True,NFC Payment,Mexico,MXN,True
TX_e6092a36,2229.14,0,Education,8,True,False,False,Chrome,Singapore,SGD,False
TX_11150930,1696.2,1,Gas,4,False,False,True,NFC Payment,Nigeria,NGN,True
TX_9e15209e,58140.69,1,Gas,6,False,False,False,Android App,Japan,JPY,False
TX_a25eb8d7,596.32,0,Travel,19,False,True,False,Firefox,UK,GBP,False
TX_81890a64,2040.34,1,Healthcare,23,False,False,True,NFC Payment,Germany,EUR,True
TX_fce7cf26,785.06,0,Restaurant,6,True,False,False,iOS App,Germany,EUR,False
TX_60b3a0c3,67385.8,0,Retail,20,False,False,False,Firefox,Russia,RUB,False
TX_4aa63ceb,145272.09,0,Retail,14,False,False,False,Safari,Nigeria,NGN,False
TX_c9abd354,64920.01,0,Entertainment,21,False,True,False,Edge,Russia,RUB,False
TX_6c4734b0,201.73,0,Gas,16,False,False,False,iOS App,Germany,EUR,False
TX_3a326a0e,376.62,0,Travel,4,True,True,False,Safari,Australia,AUD,False
TX_093468a1,2870.5,0,Healthcare,2,False,False,False,Safari,Brazil,BRL,False
TX_047ad721,3.86,1,Retail,9,False,False,True,NFC Payment,Brazil,BRL,True
