transaction_id,customer_id,amount,merchant_category,country,currency,card_present,device,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,is_fraud,amount_risk_tier,is_high_amount,long_distance_flag,late_night_txn,business_hours_txn,high_risk_combo,cnp_high_risk,is_mobile
TX_e503dfad,CUST_31900,806768.06,Healthcare,Nigeria,NGN,False,iOS App,1,False,3,True,True,Very High,1,0,1,0,0,0,0
TX_88a617cc,CUST_39368,204.11,Grocery,Singapore,SGD,False,iOS App,0,False,8,False,False,Medium,0,0,0,0,0,0,0
TX_5e04945f,CUST_95077,1054.72,Restaurant,Canada,CAD,False,Chrome,0,False,3,True,False,Very High,0,0,1,0,0,0,0
TX_41d4d77e,CUST_75021,35026.58,Healthcare,Russia,RUB,False,Chrome,0,False,9,True,False,Very High,1,0,0,1,0,0,0
TX_a3a6510a,CUST_85833,954.24,Gas,Singapore,SGD,False,Firefox,0,False,19,False,False,High,0,0,0,0,0,0,0
TX_6cd8e09f,CUST_32023,18056.39,Gas,Russia,RUB,False,Safari,0,False,20,True,False,Very High,0,0,0,0,0,0,0
TX_109a0c36,CUST_97059,868.14,Entertainment,Singapore,SGD,False,Chrome,0,True,16,False,False,High,0,0,0,1,0,1,0
TX_73034645,CUST_57153,1822.04,Travel,Nigeria,NGN,False,iOS App,1,True,19,False,True,Very High,0,0,0,0,0,1,0
TX_e450d661,CUST_36022,21868.06,Healthcare,Russia,RUB,False,Edge,0,False,10,False,False,Very High,1,0,0,1,0,0,0
TX_8a425418,CUST_12894,114.96,Restaurant,Russia,RUB,True,Magnetic Stripe,1,False,15,False,True,Low,0,0,0,1,0,0,0
TX_9fe8421d,CUST_72072,3145.39,Gas,Brazil,BRL,False,Safari,0,False,10,True,True,Very High,0,0,0,1,0,0,0
TX_dacf0216,CUST_21513,285.68,Grocery,Canada,CAD,False,Safari,0,False,15,True,False,Medium,0,0,0,1,0,0,0
TX_9f135946,CUST_85903,17484.69,Travel,Mexico,MXN,False,Edge,0,True,7,False,False,Very High,0,0,0,0,0,1,0
TX_d7fa9f7b,CUST_29238,5565.56,Entertainment,Mexico,MXN,False,iOS App,0,True,17,False,False,Very High,0,0,0,1,0,1,0
TX_0b2ad4c1,CUST_56255,97.9,Entertainment,UK,GBP,False,Edge,0,True,19,False,False,Low,0,0,0,0,0,1,0
TX_fa060fa8,CUST_19655,37.42,Restaurant,USA,USD,False,Edge,0,False,8,False,False,Very Low,0,0,0,0,0,0,0
TX_29efa6e2,CUST_79739,75930.59,Education,Japan,JPY,False,Android App,0,False,7,True,False,Very High,1,0,0,0,0,0,1
TX_4b997782,CUST_36327,383.17,Healthcare,France,EUR,False,iOS App,0,False,15,True,False,Medium,0,0,0,1,0,0,0
TX_d2b01b96,CUST_50975,0.51,Gas,France,EUR,False,Android App,0,False,2,True,True,Very Low,0,0,1,0,0,0,1
TX_f918ea0f,CUST_36494,355.88,Entertainment,UK,GBP,False,Android App,0,True,14,True,False,Medium,0,0,0,1,0,1,1
TX_00a4c7ab,CUST_53299,289.54,Entertainment,Germany,EUR,False,Safari,1,True,18,False,False,Medium,0,0,0,0,0,1,0
TX_e2a6bd2b,CUST_60775,7385.24,Travel,UK,GBP,True,Chip Reader,1,True,1,False,True,Very High,0,0,1,0,0,0,0
TX_93862928,CUST_88793,1016.35,Gas,Australia,AUD,False,Android App,1,False,22,False,False,Very High,0,0,1,0,0,0,1
TX_1e0d8342,CUST_19416,3967.98,Retail,Canada,CAD,False,Edge,0,False,17,False,True,Very High,0,0,0,1,0,0,0
TX_ec2171e5,CUST_95007,168343.64,Education,Nigeria,NGN,False,Android App,0,False,13,False,False,Very High,1,0,0,1,0,0,1
TX_8297d628,CUST_99350,1062.52,Healthcare,Australia,AUD,False,Edge,0,False,9,True,False,Very High,0,0,0,1,0,0,0
TX_1100bb27,CUST_62672,154.79,Gas,Russia,RUB,True,NFC Payment,1,False,1,False,True,Low,0,0,1,0,0,0,0
TX_4de47c0c,CUST_69172,66.46,Retail,Russia,RUB,False,iOS App,1,False,1,True,True,Low,0,0,1,0,0,0,0
TX_5a1d63cc,CUST_97819,305283.71,Travel,Japan,JPY,False,Firefox,1,True,17,True,True,Very High,1,0,0,1,0,1,0
TX_e3fddbdb,CUST_10715,81236.87,Grocery,Japan,JPY,False,Chrome,0,False,14,True,False,Very High,1,0,0,1,0,0,0
TX_b2ce462d,CUST_48527,1589.56,Education,UK,GBP,False,Safari,1,False,21,False,True,Very High,0,0,0,0,0,0,0
TX_951b74de,CUST_70249,533.1,Entertainment,Singapore,SGD,False,Edge,0,True,14,False,False,High,0,0,0,1,0,1,0
TX_df2caa1d,CUST_47581,78.72,Grocery,Germany,EUR,False,Edge,0,False,10,True,False,Low,0,0,0,1,0,0,0
TX_0859b609,CUST_36268,1328.85,Grocery,Nigeria,NGN,True,NFC Payment,1,False,12,False,True,Very High,0,0,0,1,0,0,0
TX_4b258f8d,CUST_37846,159561.63,Healthcare,Nigeria,NGN,False,Chrome,0,False,7,True,False,Very High,1,0,0,0,0,0,0
TX_0e056c9b,CUST_71446,424.85,Healthcare,France,EUR,False,Chrome,1,False,22,True,False,Medium,0,0,1,0,0,0,0
TX_af165480,CUST_53590,9838.98,Healthcare,Russia,RUB,False,Firefox,1,False,13,False,False,Very High,0,0,0,1,0,0,0
TX_04b6e748,CUST_42851,88.88,Retail,Nigeria,NGN,False,iOS App,1,False,4,False,True,Low,0,0,1,0,0,0,0
TX_152fc640,CUST_84651,322.42,Grocery,Canada,CAD,False,Firefox,0,False,19,True,False,Medium,0,0,0,0,0,0,0
TX_df6a7837,CUST_25853,4203.78,Grocery,Mexico,MXN,False,Firefox,0,False,7,False,False,Very High,0,0,0,0,0,0,0
TX_b35c3239,CUST_26218,53754.75,Retail,Japan,JPY,False,Edge,0,False,11,True,False,Very High,1,0,0,1,0,0,0
TX_050575b1,CUST_58199,53838.93,Gas,Japan,JPY,False,Safari,0,False,5,False,False,Very High,1,0,0,0,0,0,0
TX_13beb926,CUST_41625,132.24,Grocery,Germany,EUR,False,Firefox,1,False,4,False,False,Low,0,0,1,0,0,0,0
TX_35586cb8,CUST_62359,5414.35,Retail,Mexico,MXN,False,Chrome,0,False,22,False,False,Very High,0,0,1,0,0,0,0
TX_aae97e0e,CUST_23250,430.02,Entertainment,Singapore,SGD,False,Firefox,1,True,21,True,False,Medium,0,0,0,0,0,1,0
TX_7b58eb94,CUST_93688,253.44,Gas,France,EUR,False,Android App,1,False,7,False,False,Medium,0,0,0,0,0,0,1
TX_e6b72523,CUST_71675,504.81,Education,Singapore,SGD,False,Edge,0,False,7,False,False,High,0,0,0,0,0,0,0
TX_f6044bb5,CUST_30285,32633.7,Entertainment,Nigeria,NGN,False,Safari,0,True,17,False,False,Very High,1,0,0,1,0,1,0
TX_058f1d97,CUST_10777,6973.68,Gas,Mexico,MXN,False,Chrome,0,False,19,True,False,Very High,0,0,0,0,0,0,0
TX_8739024d,CUST_11613,300.21,Education,France,EUR,False,Safari,0,False,1,True,False,Medium,0,0,1,0,0,0,0
TX_bd9d4178,CUST_39863,467.08,Healthcare,UK,GBP,False,iOS App,0,False,18,True,False,Medium,0,0,0,0,0,0,0
TX_19e3dc73,CUST_32491,692.4,Retail,Germany,EUR,False,Edge,0,False,23,False,False,High,0,0,1,0,0,0,0
TX_2af4e155,CUST_64195,175076.39,Retail,Russia,RUB,True,Magnetic Stripe,1,False,3,False,True,Very High,1,0,1,0,0,0,0
TX_e37b2847,CUST_56631,471.58,Healthcare,Canada,CAD,False,Edge,0,False,15,False,False,Medium,0,0,0,1,0,0,0
TX_3ea53d10,CUST_85033,641.05,Entertainment,USA,USD,False,Edge,0,True,7,False,False,High,0,0,0,0,0,1,0
TX_3ba04e82,CUST_90021,114.51,Retail,Russia,RUB,False,Safari,1,False,1,True,True,Low,0,0,1,0,0,0,0
TX_9e663279,CUST_17489,1667.05,Gas,Germany,EUR,False,Safari,0,False,12,False,False,Very High,0,0,0,1,0,0,0
TX_530e3091,CUST_17203,142154.34,Grocery,Nigeria,NGN,False,Firefox,0,False,19,False,False,Very High,1,0,0,0,0,0,0
TX_5b07a7fa,CUST_25488,901.71,Healthcare,Nigeria,NGN,False,iOS App,1,False,3,True,True,High,0,0,1,0,0,0,0
TX_94de3c5b,CUST_83087,470.69,Restaurant,Germany,EUR,False,Android App,0,False,9,False,False,Medium,0,0,0,1,0,0,1
TX_f76fd1bf,CUST_82681,4547.5,Restaurant,Russia,RUB,False,iOS App,1,False,23,False,True,Very High,0,0,1,0,0,0,0
TX_25343094,CUST_79118,364.84,Restaurant,USA,USD,False,Android App,0,False,17,False,False,Medium,0,0,0,1,0,0,1
TX_a4b95fe0,CUST_40660,143682.74,Grocery,Nigeria,NGN,False,Edge,0,False,10,False,False,Very High,1,0,0,1,0,0,0
TX_69d76e73,CUST_54807,1887.13,Grocery,Brazil,BRL,True,Magnetic Stripe,1,False,6,False,True,Very High,0,0,0,0,0,0,0
TX_0e4a84c1,CUST_76078,619.36,Gas,Australia,AUD,False,Chrome,0,False,12,True,False,High,0,0,0,1,0,0,0
TX_10a3fcaa,CUST_14515,362.39,Entertainment,UK,GBP,False,Edge,1,True,20,False,False,Medium,0,0,0,0,0,1,0
TX_0e6c1ec2,CUST_98422,355935.35,Travel,Russia,RUB,True,NFC Payment,1,True,23,True,True,Very High,1,0,1,0,0,0,0
TX_95b917a5,CUST_82067,6993.87,Grocery,Mexico,MXN,False,Edge,0,False,17,False,False,Very High,0,0,0,1,0,0,0
TX_96256c1a,CUST_55918,10950.2,Travel,Mexico,MXN,False,Chrome,1,True,16,True,False,Very High,0,0,0,1,0,1,0
TX_090d9a23,CUST_38342,2079.04,Gas,Brazil,BRL,False,Chrome,0,False,21,False,False,Very High,0,0,0,0,0,0,0
TX_966b6e86,CUST_62493,577.54,Gas,Singapore,SGD,False,Safari,0,False,12,False,False,High,0,0,0,1,0,0,0
TX_970b0507,CUST_33826,1254.02,Travel,Australia,AUD,False,Firefox,1,True,16,False,False,Very High,0,0,0,1,0,1,0
TX_344549a5,CUST_61971,4799.05,Gas,Mexico,MXN,False,Safari,0,False,18,False,False,Very High,0,0,0,0,0,0,0
TX_6855d103,CUST_88857,936.79,Travel,UK,GBP,False,Chrome,0,True,7,False,False,High,0,0,0,0,0,1,0
TX_c354c2ef,CUST_89297,2606.9,Travel,Australia,AUD,False,Chrome,0,True,8,False,False,Very High,0,0,0,0,0,1,0
TX_18e906e9,CUST_88816,527.42,Retail,Singapore,SGD,False,Edge,1,False,18,True,False,High,0,0,0,0,0,0,0
TX_cb9a6c51,CUST_59676,12443.93,Restaurant,Japan,JPY,False,Firefox,0,False,15,True,False,Very High,0,0,0,1,0,0,0
TX_e3be7135,CUST_31324,399.3,Healthcare,France,EUR,False,Android App,0,False,18,False,False,Medium,0,0,0,0,0,0,1
TX_159cf235,CUST_46132,1190.78,Gas,Germany,EUR,False,Safari,0,False,16,False,False,Very High,0,0,0,1,0,0,0
TX_cd404ede,CUST_87829,164039.06,Retail,Russia,RUB,True,NFC Payment,1,False,7,False,True,Very High,1,0,0,0,0,0,0
TX_523842c2,CUST_28276,712918.56,Grocery,Nigeria,NGN,True,NFC Payment,1,False,3,True,True,Very High,1,0,1,0,0,0,0
TX_45b86f0e,CUST_94860,309.69,Restaurant,France,EUR,False,Chrome,0,False,13,False,False,Medium,0,0,0,1,0,0,0
TX_35b77825,CUST_79918,17.34,Healthcare,Brazil,BRL,True,NFC Payment,1,False,17,False,True,Very Low,0,0,0,1,0,0,0
TX_1b72a2c8,CUST_13372,64748.4,Retail,Russia,RUB,False,Firefox,0,False,19,False,False,Very High,1,0,0,0,0,0,0
TX_002ae4ab,CUST_58216,13653.5,Travel,Mexico,MXN,False,Firefox,0,True,9,False,False,Very High,0,0,0,1,0,1,0
TX_9609833a,CUST_36083,1702.31,Gas,Canada,CAD,False,Safari,0,False,8,False,False,Very High,0,0,0,0,0,0,0
TX_db4d18eb,CUST_93622,1768.47,Retail,Germany,EUR,False,Firefox,0,False,0,False,False,Very High,0,0,1,0,0,0,0
TX_0e016222,CUST_85218,103.03,Grocery,Russia,RUB,True,NFC Payment,1,False,3,False,True,Low,0,0,1,0,0,0,0
TX_73693d83,CUST_12470,451.95,Education,Canada,CAD,False,Safari,0,False,16,False,False,Medium,0,0,0,1,0,0,0
TX_7f64ec07,CUST_75544,268.9,Restaurant,UK,GBP,False,Safari,0,False,11,True,False,Medium,0,0,0,1,0,0,0
TX_d9301ac8,CUST_22603,668.77,Education,Singapore,SGD,False,Chrome,0,False,16,False,False,High,0,0,0,1,0,0,0
TX_a14767f4,CUST_70144,16726.12,Retail,Mexico,MXN,False,iOS App,0,False,5,True,False,Very High,0,0,0,0,0,0,0
TX_33dc73c7,CUST_80352,145629.56,Travel,Japan,JPY,False,Android App,0,True,10,True,False,Very High,1,0,0,1,0,1,1
TX_dbf64a0a,CUST_77841,37641.59,Education,Russia,RUB,False,Edge,1,False,5,False,False,Very High,1,0,0,0,0,0,0
TX_4ef62a6d,CUST_74631,1167.53,Travel,France,EUR,False,Android App,1,True,12,False,False,Very High,0,0,0,1,0,1,1
TX_3153f673,CUST_24392,306.88,Healthcare,Australia,AUD,False,Firefox,0,False,7,False,False,Medium,0,0,0,0,0,0,0
TX_e72fcbc2,CUST_42294,40367.48,Healthcare,Mexico,MXN,True,Chip Reader,1,False,7,False,True,Very High,1,0,0,0,0,0,0
TX_a0367a7b,CUST_13696,349.33,Grocery,Singapore,SGD,False,Chrome,0,False,17,False,False,Medium,0,0,0,1,0,0,0
TX_0529cdc7,CUST_40541,612.32,Education,Australia,AUD,False,iOS App,0,False,17,False,False,High,0,0,0,1,0,0,0
TX_5e8c77e9,CUST_41014,3371.78,Healthcare,Brazil,BRL,False,Edge,0,False,15,False,False,Very High,0,0,0,1,0,0,0
TX_f14d4277,CUST_56574,62558.27,Entertainment,Japan,JPY,False,Safari,0,True,15,False,False,Very High,1,0,0,1,0,1,0
TX_8f25ae7b,CUST_11613,639.33,Retail,France,EUR,False,Firefox,0,False,17,False,False,High,0,0,0,1,0,0,0
TX_4dbf8c8d,CUST_84744,4574.64,Healthcare,Brazil,BRL,False,Android App,1,False,19,False,False,Very High,0,0,0,0,0,0,1
TX_4a206bcb,CUST_60655,1387.39,Grocery,Singapore,SGD,False,Chrome,0,False,9,True,False,Very High,0,0,0,1,0,0,0
TX_706a3328,CUST_74106,307.85,Entertainment,France,EUR,False,Chrome,0,True,4,False,False,Medium,0,0,1,0,0,1,0
TX_98efb44a,CUST_18755,1480.08,Education,USA,USD,True,NFC Payment,1,False,2,False,True,Very High,0,0,1,0,0,0,0
TX_44db63d3,CUST_88740,5193.64,Entertainment,Mexico,MXN,False,Android App,0,True,19,True,False,Very High,0,0,0,0,0,1,1
TX_8c708b12,CUST_38216,290.61,Travel,Australia,AUD,False,Edge,1,True,19,False,False,Medium,0,0,0,0,0,1,0
TX_7960dd29,CUST_44791,25010.78,Gas,Mexico,MXN,True,Magnetic Stripe,0,False,3,False,True,Very High,1,0,1,0,0,0,0
TX_658960b4,CUST_88491,271.85,Travel,UK,GBP,False,Android App,0,True,8,False,False,Medium,0,0,0,0,0,1,1
TX_3af58713,CUST_83212,578.3,Healthcare,Germany,EUR,False,Android App,0,False,12,True,False,High,0,0,0,1,0,0,1
TX_0a09bb62,CUST_80555,391.12,Entertainment,Brazil,BRL,False,iOS App,1,True,2,False,True,Medium,0,0,1,0,0,1,0
TX_d5b8bc2a,CUST_61457,53598.88,Healthcare,Japan,JPY,False,Firefox,1,False,5,False,False,Very High,1,0,0,0,0,0,0
TX_0cdd1bf4,CUST_57991,236.46,Entertainment,Singapore,SGD,False,Android App,0,True,13,False,False,Medium,0,0,0,1,0,1,1
TX_b340826f,CUST_95077,1227.74,Travel,Canada,CAD,False,Chrome,0,True,8,False,False,Very High,0,0,0,0,0,1,0
TX_d1f24b13,CUST_85546,37275.78,Education,Japan,JPY,False,iOS App,0,False,22,False,False,Very High,1,0,1,0,0,0,0
TX_8fbf0d96,CUST_97185,381.75,Education,Germany,EUR,False,Android App,0,False,18,False,False,Medium,0,0,0,0,0,0,1
TX_407a077d,CUST_35871,48.97,Restaurant,Australia,AUD,False,iOS App,0,False,11,False,False,Very Low,0,0,0,1,0,0,0
TX_7a3f3364,CUST_93228,38776.41,Grocery,Japan,JPY,False,Android App,0,False,18,True,False,Very High,1,0,0,0,0,0,1
TX_ef5521b2,CUST_66619,275.79,Education,Germany,EUR,False,Edge,1,False,1,False,False,Medium,0,0,1,0,0,0,0
TX_fdd60def,CUST_27860,510.82,Education,USA,USD,False,Android App,0,False,16,False,False,High,0,0,0,1,0,0,1
TX_f6dca279,CUST_52354,47563.53,Gas,Japan,JPY,False,Firefox,0,False,12,False,False,Very High,1,0,0,1,0,0,0
TX_70e0dac7,CUST_85947,30732.56,Restaurant,Mexico,MXN,False,Firefox,1,False,8,False,True,Very High,1,0,0,0,0,0,0
TX_babd6cc3,CUST_25938,157490.62,Education,Nigeria,NGN,False,Edge,1,False,22,True,False,Very High,1,0,1,0,0,0,0
TX_2317429b,CUST_71272,1341.2,Retail,Nigeria,NGN,True,Magnetic Stripe,1,False,0,True,True,Very High,0,0,1,0,0,0,0
TX_29b1c564,CUST_70626,2.16,Gas,Germany,EUR,True,Chip Reader,1,False,4,False,True,Very Low,0,0,1,0,0,0,0
TX_d3f0a138,CUST_98610,47563.45,Education,Mexico,MXN,True,NFC Payment,1,False,12,False,True,Very High,1,0,0,1,0,0,0
TX_4aa9183b,CUST_37342,254.65,Education,Canada,CAD,False,Safari,0,False,19,False,False,Medium,0,0,0,0,0,0,0
TX_f13093b7,CUST_13975,373.59,Entertainment,Brazil,BRL,False,Firefox,0,True,22,True,False,Medium,0,0,1,0,0,1,0
TX_e1c5834a,CUST_65319,1266.4,Healthcare,USA,USD,False,Chrome,0,False,9,False,False,Very High,0,0,0,1,0,0,0
TX_d0294570,CUST_49720,969.74,Travel,Australia,AUD,False,Firefox,0,True,20,False,False,High,0,0,0,0,0,1,0
TX_bfe09090,CUST_33732,571.01,Gas,Singapore,SGD,False,Chrome,1,False,6,True,False,High,0,0,0,0,0,0,0
TX_f1d6af87,CUST_51813,354.69,Entertainment,Australia,AUD,False,iOS App,0,True,10,False,False,Medium,0,0,0,1,0,1,0
TX_471f0873,CUST_74705,7430.66,Restaurant,Mexico,MXN,False,Firefox,1,False,10,False,True,Very High,0,0,0,1,0,0,0
TX_d8b55b41,CUST_11111,131361.62,Education,Russia,RUB,True,NFC Payment,1,False,6,True,True,Very High,1,0,0,0,0,0,0
TX_497a886f,CUST_26098,134.71,Grocery,France,EUR,False,Firefox,0,False,5,False,False,Low,0,0,0,0,0,0,0
TX_09be2b71,CUST_36774,1279.22,Grocery,Brazil,BRL,False,Chrome,1,False,18,False,False,Very High,0,0,0,0,0,0,0
TX_2a6aac53,CUST_29799,13232.5,Education,Mexico,MXN,True,Chip Reader,1,False,14,False,True,Very High,0,0,0,1,0,0,0
TX_966ee854,CUST_98719,804.29,Retail,USA,USD,False,Edge,0,False,20,True,False,High,0,0,0,0,0,0,0
TX_a1f16b64,CUST_74844,704.13,Gas,France,EUR,False,Safari,0,False,23,True,False,High,0,0,1,0,0,0,0
TX_26dc4c90,CUST_20482,8324.42,Retail,Brazil,BRL,False,iOS App,0,False,17,False,False,Very High,0,0,0,1,0,0,0
TX_310c5acf,CUST_55834,793.56,Retail,Australia,AUD,False,iOS App,0,False,22,False,False,High,0,0,1,0,0,0,0
TX_fd996d7c,CUST_82830,45393.36,Grocery,Japan,JPY,False,Firefox,0,False,22,False,False,Very High,1,0,1,0,0,0,0
TX_421b3009,CUST_92363,45686.22,Grocery,Japan,JPY,False,Safari,0,False,19,True,False,Very High,1,0,0,0,0,0,0
TX_037bb1d7,CUST_37878,300.92,Retail,UK,GBP,False,Edge,0,False,15,False,False,Medium,0,0,0,1,0,0,0
TX_dea38743,CUST_51975,106741.94,Healthcare,Nigeria,NGN,False,Firefox,0,False,14,False,False,Very High,1,0,0,1,0,0,0
TX_9dbf3d53,CUST_72733,176.26,Restaurant,Australia,AUD,False,Firefox,0,False,18,True,False,Low,0,0,0,0,0,0,0
TX_0c25d752,CUST_78096,33247.79,Healthcare,Russia,RUB,False,Android App,0,False,23,False,False,Very High,1,0,1,0,0,0,1
TX_405a8837,CUST_41895,280.15,Restaurant,Germany,EUR,False,Chrome,1,False,3,False,False,Medium,0,0,1,0,0,0,0
TX_4c77389d,CUST_15878,342352.34,Restaurant,Nigeria,NGN,True,Chip Reader,1,False,3,False,True,Very High,1,0,1,0,0,0,0
TX_fdf88dc4,CUST_24546,10254.45,Healthcare,Brazil,BRL,False,iOS App,0,False,8,True,False,Very High,0,0,0,0,0,0,0
TX_fab17cd1,CUST_11022,355.64,Healthcare,Germany,EUR,False,Firefox,0,False,0,False,False,Medium,0,0,1,0,0,0,0
TX_7ae44c7d,CUST_10761,637079.42,Entertainment,Nigeria,NGN,False,Edge,1,True,15,True,False,Very High,1,0,0,1,0,1,0
TX_b77c8b75,CUST_52904,258.61,Grocery,Canada,CAD,False,Firefox,0,False,8,False,False,Medium,0,0,0,0,0,0,0
TX_e4fbbeee,CUST_17489,2.31,Gas,Germany,EUR,False,Firefox,0,False,10,True,True,Very Low,0,0,0,1,0,0,0
TX_fbb66b3e,CUST_91879,189.23,Gas,Canada,CAD,False,Firefox,0,False,9,True,False,Low,0,0,0,1,0,0,0
TX_ea088331,CUST_61944,728.51,Healthcare,France,EUR,False,Chrome,0,False,8,False,False,High,0,0,0,0,0,0,0
TX_a3862dac,CUST_54524,124.82,Grocery,France,EUR,False,Edge,0,False,0,False,False,Low,0,0,1,0,0,0,0
TX_8083611e,CUST_70988,116.47,Retail,UK,GBP,False,Edge,1,False,16,False,False,Low,0,0,0,1,0,0,0
TX_931bbbd1,CUST_55467,20382.77,Retail,Russia,RUB,False,Safari,0,False,8,False,False,Very High,0,0,0,0,0,0,0
TX_26c53319,CUST_27508,133435.04,Travel,Russia,RUB,False,Android App,0,True,9,True,False,Very High,1,0,0,1,0,1,1
TX_0a9af9a2,CUST_65012,324.57,Entertainment,Brazil,BRL,True,NFC Payment,1,True,10,False,True,Medium,0,0,0,1,0,0,0
TX_6b7e1f44,CUST_27724,370.33,Education,Canada,CAD,False,Edge,0,False,8,False,False,Medium,0,0,0,0,0,0,0
TX_83692471,CUST_15878,68963.49,Retail,Japan,JPY,False,Firefox,0,False,1,False,False,Very High,1,0,1,0,0,0,0
TX_ae205fc8,CUST_76578,600.78,Gas,Singapore,SGD,False,Android App,1,False,19,False,False,High,0,0,0,0,0,0,1
TX_ee8d0ffc,CUST_23782,122.45,Entertainment,USA,USD,False,iOS App,0,True,2,True,False,Low,0,0,1,0,0,1,0
TX_778387c3,CUST_28394,343700.86,Entertainment,Nigeria,NGN,False,iOS App,0,True,21,False,False,Very High,1,0,0,0,0,1,0
TX_42a44a82,CUST_73881,756722.96,Travel,Nigeria,NGN,False,Chrome,0,True,23,False,False,Very High,1,0,1,0,0,1,0
TX_a1558060,CUST_60039,437.1,Healthcare,Canada,CAD,False,Safari,0,False,20,True,False,Medium,0,0,0,0,0,0,0
TX_a76f0980,CUST_88575,122748.02,Grocery,Nigeria,NGN,False,Firefox,0,False,7,False,False,Very High,1,0,0,0,0,0,0
TX_4b90b90e,CUST_19240,311.76,Healthcare,Australia,AUD,False,Edge,0,False,2,True,False,Medium,0,0,1,0,0,0,0
TX_5b6df79a,CUST_77185,2159.06,Travel,France,EUR,False,Edge,0,True,15,True,False,Very High,0,0,0,1,0,1,0
TX_2b28033e,CUST_79196,38988.67,Education,Mexico,MXN,False,Firefox,0,False,22,True,False,Very High,1,0,1,0,0,0,0
TX_04810260,CUST_20420,113.04,Restaurant,Singapore,SGD,False,iOS App,0,False,18,False,False,Low,0,0,0,0,0,0,0
TX_da08e7e1,CUST_72842,4673.65,Grocery,Brazil,BRL,False,Safari,1,False,15,False,True,Very High,0,0,0,1,0,0,0
TX_335e93b8,CUST_21688,3039.58,Retail,Brazil,BRL,False,Android App,0,False,15,True,False,Very High,0,0,0,1,0,0,1
TX_e6e4f7f0,CUST_69445,1954.4,Healthcare,Brazil,BRL,False,Safari,0,False,7,False,False,Very High,0,0,0,0,0,0,0
TX_99d45a14,CUST_37326,354.13,Grocery,Australia,AUD,False,iOS App,0,False,12,False,False,Medium,0,0,0,1,0,0,0
TX_50aca213,CUST_78593,212785.19,Travel,Japan,JPY,False,Safari,0,True,8,False,False,Very High,1,0,0,0,0,1,0
TX_dcd69114,CUST_91443,1347.43,Gas,USA,USD,False,Edge,0,False,9,False,False,Very High,0,0,0,1,0,0,0
TX_da870bc3,CUST_12527,442.03,Education,Singapore,SGD,False,Edge,0,False,21,False,False,Medium,0,0,0,0,0,0,0
TX_59f834e2,CUST_84805,489.07,Grocery,Australia,AUD,False,Android App,0,False,14,False,False,Medium,0,0,0,1,0,0,1
TX_686d17d6,CUST_23253,198.15,Gas,Germany,EUR,False,iOS App,0,False,19,False,False,Low,0,0,0,0,0,0,0
TX_cf5011c4,CUST_12752,31103.54,Retail,Japan,JPY,False,Android App,0,False,22,False,False,Very High,1,0,1,0,0,0,1
TX_6f911b0e,CUST_11491,524.37,Gas,Germany,EUR,False,Android App,0,False,23,True,False,High,0,0,1,0,0,0,1
TX_5ce4b8e4,CUST_55773,360.63,Grocery,France,EUR,False,Chrome,0,False,8,False,False,Medium,0,0,0,0,0,0,0
TX_106c8857,CUST_11613,905444.93,Restaurant,Nigeria,NGN,True,Chip Reader,1,False,3,False,True,Very High,1,0,1,0,0,0,0
TX_83cb3355,CUST_27437,881.13,Healthcare,Singapore,SGD,False,Chrome,0,False,6,False,False,High,0,0,0,0,0,0,0
TX_dc3b4275,CUST_22503,37064.03,Education,Russia,RUB,False,iOS App,0,False,2,False,False,Very High,1,0,1,0,0,0,0
TX_d7b9570d,CUST_66660,57.77,Restaurant,France,EUR,False,Firefox,1,False,16,False,False,Low,0,0,0,1,0,0,0
TX_a51d92b4,CUST_34756,2925.36,Entertainment,Australia,AUD,False,Android App,0,True,21,False,False,Very High,0,0,0,0,0,1,1
TX_f533f79e,CUST_93665,300.47,Retail,UK,GBP,False,Chrome,0,False,18,False,False,Medium,0,0,0,0,0,0,0
TX_e4f7e038,CUST_60940,4.91,Restaurant,Australia,AUD,True,Magnetic Stripe,1,False,3,False,True,Very Low,0,0,1,0,0,0,0
TX_3a5b5077,CUST_12118,26887.54,Entertainment,Mexico,MXN,True,NFC Payment,1,True,3,False,True,Very High,1,0,1,0,0,0,0
TX_6b000a7b,CUST_91124,24.39,Healthcare,Mexico,MXN,False,Firefox,1,False,14,True,True,Very Low,0,0,0,1,0,0,0
TX_397c6f4b,CUST_95488,384.41,Grocery,Nigeria,NGN,True,Magnetic Stripe,1,False,23,True,True,Medium,0,0,1,0,0,0,0
TX_219a9172,CUST_44166,59754.07,Healthcare,Japan,JPY,False,Chrome,1,False,11,True,False,Very High,1,0,0,1,0,0,0
TX_5a27a726,CUST_32843,608.25,Travel,Canada,CAD,False,Safari,0,True,7,False,False,High,0,0,0,0,0,1,0
TX_cfd008e6,CUST_85833,283296.34,Restaurant,Nigeria,NGN,False,Firefox,1,False,15,False,False,Very High,1,0,0,1,0,0,0
TX_1ffef39b,CUST_29929,403.6,Entertainment,Canada,CAD,False,Firefox,0,True,16,False,False,Medium,0,0,0,1,0,1,0
TX_bd9d4498,CUST_63683,8126.67,Travel,Brazil,BRL,False,Firefox,0,True,19,False,False,Very High,0,0,0,0,0,1,0
TX_3d27f82e,CUST_77191,9480.15,Restaurant,Mexico,MXN,False,Chrome,1,False,7,True,True,Very High,0,0,0,0,0,0,0
